timestamp,frame_id,capture_wait_ms,slow_poll_ms,fast_poll_ms,predict_ms,blur_ms,send_ms,detect_age_ms,fast_age_ms,mask_age_avg_ms,slow_updated,fast_updated,predicted,mask_count,jitter_center_px,jitter_corners_px,masks_created,masks_killed,loop_ms
70951.601739,196,0.005,0.003,0.003,0.021,1.791,0.003,0.0,0.0,160.75,0,0,1,8,0.14,0.14,0,0,12.739
70951.629162,197,0.003,0.004,0.003,0.025,0.664,0.002,0.0,0.0,188.17,0,0,1,8,0.14,0.14,0,0,13.158
70951.676338,198,0.003,0.003,0.002,0.018,0.83,0.004,0.0,0.0,81.98,0,0,1,6,0.11,0.11,0,0,10.225
70951.711399,199,0.003,0.012,0.005,0.05,4.269,0.004,0.0,0.0,117.04,0,0,1,6,0.04,0.04,0,0,16.144
70951.72768,200,0.007,0.004,0.003,0.021,1.738,0.002,0.0,0.0,133.32,0,0,1,6,0.05,0.05,0,0,13.969
70951.779366,201,0.003,0.002,0.002,0.017,3.548,0.003,0.0,0.0,151.81,0,0,1,6,0.04,0.04,0,0,14.254
70951.806619,202,0.003,0.004,0.049,0.009,2.016,0.004,0.0,83.63,130.06,0,1,1,6,0.04,0.04,0,0,20.259
70951.836271,203,0.005,0.003,0.003,0.018,0.433,0.003,0.0,0.0,159.71,0,0,1,6,0.03,0.03,0,0,11.947
70951.864961,204,0.003,0.003,0.004,0.021,0.88,0.004,0.0,0.0,188.41,0,0,1,6,0.05,0.05,0,0,14.6
70951.891947,205,0.005,0.003,0.048,0.013,0.302,0.002,0.0,86.03,32.26,0,1,1,8,3.48,3.58,0,0,13.95
70951.917417,206,0.004,0.01,0.01,0.135,0.684,0.003,0.0,0.0,57.73,0,0,1,8,0.12,0.12,0,0,16.573
70951.970792,207,0.005,0.003,0.042,0.007,0.362,0.004,0.0,79.67,79.36,0,1,1,8,0.1,0.1,0,0,10.413
70952.006747,208,0.006,0.014,0.013,0.084,4.784,0.002,0.0,0.0,115.32,0,0,1,8,0.03,0.03,0,0,24.929
70952.031752,209,0.003,0.007,0.005,0.037,0.282,0.002,0.0,0.0,140.32,0,0,1,8,0.06,0.06,0,0,13.559
70952.045379,210,0.002,0.003,0.051,0.008,0.23,0.004,0.0,85.77,111.15,0,1,1,8,0.03,0.03,0,0,13.188
70952.105971,211,0.005,0.005,0.066,0.011,0.99,0.003,0.0,61.67,118.8,0,1,1,8,0.03,0.03,0,0,13.001
70952.119039,212,0.003,0.004,0.004,0.028,0.928,0.003,0.0,0.0,131.87,0,0,1,8,0.03,0.03,0,0,20.908
70952.166305,213,0.005,0.003,0.002,0.02,0.479,0.004,0.0,0.0,179.13,0,0,1,8,0.04,0.04,0,0,13.586
70952.195565,214,0.002,0.01,0.008,0.058,6.605,0.004,0.0,0.0,53.9,0,0,1,8,0.17,0.17,0,0,21.879
70952.217515,215,0.003,0.003,0.003,0.022,3.995,0.004,0.0,0.0,75.85,0,0,1,8,0.22,0.22,0,0,16.084
70952.244311,216,0.002,0.004,0.003,0.023,2.942,0.002,0.0,0.0,102.64,0,0,1,8,0.09,0.09,0,0,17.357
70952.283126,217,0.002,0.005,0.003,0.025,2.217,0.005,0.0,0.0,129.81,0,0,1,8,0.05,0.05,0,0,17.308
70952.33091,218,0.005,0.009,0.101,0.028,8.932,0.005,0.0,87.68,40.79,0,1,1,8,1.48,1.48,0,0,21.369
70952.362616,219,0.006,0.007,0.006,0.072,0.415,0.003,0.0,0.0,72.49,0,0,1,8,0.07,0.07,0,0,8.24
70952.370938,220,0.003,0.003,0.003,0.022,0.522,0.003,0.0,0.0,80.81,0,0,1,8,0.02,0.02,0,0,11.191
70952.4601,221,0.003,0.009,0.083,0.016,3.854,0.003,0.0,90.37,112.55,0,1,1,7,0.0,0.0,0,1,20.704
70952.4809,222,0.005,0.003,0.003,0.022,0.729,0.003,0.0,0.0,133.35,0,0,1,7,0.0,0.0,0,0,12.646
70952.512172,223,0.002,0.007,0.071,0.015,0.198,0.003,0.0,54.23,126.82,0,1,1,7,0.0,0.0,0,0,14.712
70952.526996,224,0.004,0.009,0.015,0.055,1.093,0.003,0.0,0.0,141.65,0,0,1,7,0.0,0.0,0,0,15.965
70952.556733,225,0.003,0.003,0.002,0.02,0.622,0.002,0.0,0.0,171.38,0,0,1,7,0.0,0.0,0,0,13.151
70952.596394,226,0.005,0.008,0.055,0.013,0.282,0.004,0.0,87.86,37.65,0,1,1,7,0.0,0.0,0,0,11.765
70952.624602,227,0.007,0.005,0.004,0.033,1.182,0.004,0.0,0.0,65.86,0,0,1,7,0.0,0.0,0,0,14.139
70952.672407,228,0.003,0.006,0.004,0.028,1.285,0.002,0.0,0.0,113.67,0,0,1,7,0.0,0.0,0,0,16.076
70952.713786,229,0.003,0.004,0.004,0.025,0.526,0.003,0.0,0.0,118.3,0,0,1,7,0.0,0.0,0,0,14.577
70952.758312,230,0.002,0.014,0.11,0.02,0.329,0.007,0.0,89.0,130.67,0,1,1,7,0.0,0.0,0,0,20.579
70952.779076,231,0.006,0.013,0.012,0.079,0.956,0.004,0.0,0.0,151.43,0,0,1,7,0.0,0.0,0,0,15.631
70952.811456,232,0.002,0.006,0.004,0.033,0.952,0.002,0.0,0.0,183.81,0,0,1,7,0.0,0.0,0,0,15.195
70952.845377,233,0.004,0.492,0.001,0.013,1.009,0.003,562.55,0.0,366.13,1,0,1,8,9.16,12.28,1,0,14.241
70952.896184,234,0.004,0.01,0.086,0.013,1.14,0.004,0.0,86.18,43.09,0,1,1,6,2.7,2.71,0,2,18.891
70952.915171,235,0.005,0.008,0.004,0.044,4.191,0.003,0.0,0.0,62.08,0,0,1,6,1.08,1.08,0,0,20.513
70952.961476,236,0.003,0.007,0.006,0.04,1.812,0.002,0.0,0.0,108.38,0,0,1,6,0.03,0.03,0,0,17.065
70952.978603,237,0.002,0.004,0.051,0.007,0.475,0.002,0.0,92.69,89.26,0,1,1,6,0.0,0.0,0,0,11.177
70953.00287,238,0.003,0.007,0.005,0.029,1.09,0.003,0.0,0.0,113.53,0,0,1,6,0.02,0.02,0,0,13.711
70953.044377,239,0.007,0.004,0.005,0.03,0.608,0.004,0.0,0.0,155.04,0,0,1,6,0.03,0.03,0,0,14.194
70953.082484,240,0.005,0.004,0.003,0.024,3.12,0.004,0.0,0.0,163.42,0,0,1,6,0.02,0.02,0,0,15.521
70953.110241,241,0.006,0.004,0.042,0.011,2.125,0.003,0.0,71.26,169.88,0,1,1,6,0.02,0.02,0,0,23.592
70953.13388,242,0.001,0.003,0.002,0.019,0.914,0.003,0.0,0.0,193.52,0,0,1,6,0.04,0.04,0,0,12.588
70953.159943,243,0.005,0.003,0.003,0.021,2.839,0.003,0.0,0.0,219.58,0,0,1,6,0.02,0.02,0,0,16.096
70953.20163,244,0.003,7.802,0.002,0.013,0.308,0.007,391.63,0.0,368.47,1,0,1,7,16.06,24.07,2,1,13.96
70953.22937,245,0.004,0.004,0.004,0.027,2.464,0.006,0.0,0.0,44.44,0,0,1,7,5.07,5.07,0,0,14.897
70953.269803,246,0.004,0.007,0.077,0.02,1.007,0.003,0.0,69.4,58.47,0,1,1,7,2.88,2.89,0,0,12.407
70953.296887,247,0.003,0.003,0.003,0.025,0.54,0.004,0.0,0.0,85.55,0,0,1,7,0.22,0.22,0,0,10.571
70953.33356,248,0.002,0.007,0.074,0.01,0.409,0.002,0.0,77.91,95.03,0,1,1,7,0.02,0.02,0,0,12.505
70953.346113,249,0.002,0.004,0.003,0.025,2.71,0.009,0.0,0.0,107.58,0,0,1,7,0.05,0.05,0,0,14.65
70953.397322,250,0.004,0.01,0.111,0.016,2.036,0.003,0.0,51.93,107.51,0,1,1,7,0.02,0.02,0,0,15.378
70953.412806,251,0.007,0.442,0.001,0.011,0.374,0.002,256.25,0.0,185.43,1,0,1,8,8.21,8.26,2,1,16.842
70953.450429,252,0.002,0.004,0.063,0.016,0.335,0.003,0.0,54.97,33.74,0,1,1,8,0.29,0.29,0,0,13.336
70953.495141,253,0.004,0.008,0.007,0.054,0.868,0.002,0.0,0.0,78.46,0,0,1,8,0.15,0.15,0,0,14.843
70953.510042,254,0.003,0.003,0.049,0.008,0.47,0.003,0.0,60.6,73.36,0,1,1,8,0.11,0.11,0,0,10.877
70953.570063,255,0.003,0.003,0.002,0.022,1.573,0.003,0.0,0.0,133.38,0,0,1,8,0.04,0.04,0,0,12.275
70953.592832,256,0.003,0.006,0.064,0.008,4.824,0.003,0.0,83.95,119.0,0,1,1,8,0.04,0.04,0,0,18.527
70953.644177,257,0.004,0.006,0.005,0.038,3.086,0.003,0.0,0.0,170.34,0,0,1,8,0.08,0.08,0,0,19.06
70953.663323,258,0.003,0.007,0.004,0.031,2.041,0.003,0.0,0.0,189.49,0,0,1,8,0.08,0.08,0,0,14.406
70953.677807,259,0.003,0.346,0.002,0.025,1.268,0.004,282.35,0.0,246.51,1,0,1,8,0.09,0.09,3,3,16.472
70953.731567,260,0.006,0.005,0.005,0.035,0.367,0.002,0.0,0.0,123.68,0,0,1,8,0.25,0.25,0,0,12.015
70953.762198,261,0.002,0.003,0.004,0.034,0.649,0.003,0.0,0.0,59.82,0,0,1,8,0.3,0.3,0,0,9.89
70953.781273,262,0.003,0.004,0.004,0.026,0.656,0.004,0.0,0.0,78.9,0,0,1,8,0.13,0.13,0,0,13.937
70953.823679,263,0.007,0.002,0.003,0.023,1.14,0.003,0.0,0.0,94.69,0,0,1,8,0.13,0.13,0,0,14.661
70953.849181,264,0.005,0.003,0.002,0.019,1.737,0.003,0.0,0.0,120.2,0,0,1,8,0.04,0.04,0,0,15.647
70953.901332,265,0.004,0.005,0.004,0.037,4.413,0.006,0.0,0.0,140.74,0,0,1,8,0.06,0.06,0,0,18.145
70953.919611,266,0.005,0.004,0.003,0.024,0.825,0.003,0.0,0.0,159.02,0,0,1,8,0.07,0.07,0,0,12.584
70953.956382,267,0.002,0.008,0.004,0.03,3.18,0.002,0.0,0.0,138.47,0,0,1,7,0.02,0.02,0,0,21.419
70954.002215,268,0.004,0.003,0.004,0.028,0.424,0.003,0.0,0.0,271.86,0,0,1,8,0.02,0.02,0,0,10.18
70954.025612,269,0.006,0.003,0.043,0.011,3.082,0.004,0.0,70.83,26.56,0,1,1,8,0.18,0.18,0,0,16.08
70954.06395,270,0.004,0.004,0.003,0.028,0.43,0.002,0.0,0.0,64.9,0,0,1,8,0.06,0.06,0,0,14.289
70954.078311,271,0.002,0.004,0.056,0.004,0.512,0.013,0.0,78.06,74.89,0,1,1,8,0.07,0.07,0,0,13.421
70954.13215,272,0.004,0.003,0.003,0.021,0.34,0.002,0.0,0.0,128.73,0,0,1,8,0.04,0.04,0,0,11.847
70954.14406,273,0.003,0.004,0.073,0.006,1.341,0.003,0.0,66.61,73.09,0,1,1,8,0.01,0.01,0,0,15.919
70954.1739,274,0.005,0.009,0.009,0.057,0.686,0.003,0.0,0.0,102.93,0,0,1,8,0.02,0.02,0,0,15.045
70954.211604,275,0.003,0.005,0.075,0.007,1.051,0.002,0.0,69.56,84.11,0,1,1,8,0.01,0.01,0,0,16.524
70954.266903,276,0.004,0.006,0.007,0.047,5.058,0.003,0.0,0.0,209.63,0,0,1,8,0.02,0.02,0,0,17.005
70954.295359,277,0.003,0.005,0.009,0.064,0.326,0.004,0.0,0.0,48.8,0,0,1,8,0.07,0.07,0,0,13.197
70954.332556,278,0.003,0.004,0.003,0.022,0.58,0.002,0.0,0.0,85.99,0,0,1,8,0.06,0.06,0,0,13.38
70954.358754,279,0.006,0.003,0.055,0.004,0.513,0.002,0.0,98.29,95.34,0,1,1,8,0.06,0.06,0,0,11.668
70954.389326,280,0.019,0.004,0.003,0.023,0.598,0.002,0.0,0.0,125.91,0,0,1,8,0.01,0.01,0,0,13.563
70954.412888,281,0.002,0.005,0.083,0.007,1.222,0.003,0.0,65.59,73.49,0,1,1,8,0.01,0.01,0,0,20.778
70954.460357,282,0.004,0.005,0.003,0.035,1.039,0.002,0.0,0.0,147.61,0,0,1,8,0.0,0.0,0,0,14.7
70954.475106,283,0.002,0.004,0.061,0.006,0.971,0.003,0.0,87.71,76.74,0,1,1,8,5.42,5.42,0,0,19.357
70954.506174,284,0.004,0.008,0.118,0.003,3.725,0.004,0.0,31.52,31.52,0,1,0,8,2.5,2.5,0,0,18.651
70954.558889,285,0.004,0.003,0.002,0.021,2.235,0.004,0.0,0.0,84.24,0,0,1,8,0.0,0.0,0,0,13.407
70954.604893,286,0.004,0.003,0.002,0.022,0.46,0.003,0.0,0.0,99.83,0,0,1,8,0.0,0.0,0,0,12.52
70954.63371,287,0.005,0.004,0.064,0.002,1.254,0.001,0.0,77.77,77.77,0,1,0,8,0.0,0.0,0,0,12.873
70954.646633,288,0.002,0.003,0.003,0.021,2.149,0.003,0.0,0.0,90.69,0,0,1,8,0.0,0.0,0,0,16.122
70954.689464,289,0.003,0.005,0.004,0.031,0.849,0.002,0.0,0.0,133.53,0,0,1,8,0.0,0.0,0,0,12.779
70954.702307,290,0.004,0.011,0.011,0.06,4.089,0.004,0.0,0.0,146.37,0,0,1,8,0.0,0.0,0,0,17.069
70954.748189,291,0.003,0.003,0.003,0.017,2.473,0.003,0.0,0.0,219.04,0,0,1,8,0.49,0.49,0,0,17.089
70954.775694,292,0.005,0.007,0.085,0.011,0.251,0.002,0.0,73.85,46.16,0,1,1,8,4.47,4.48,0,0,14.497
70954.811211,293,0.002,0.004,0.005,0.03,2.337,0.006,0.0,0.0,81.67,0,0,1,8,0.03,0.03,0,0,14.32
70954.846337,294,0.002,0.005,0.086,0.003,0.311,0.007,0.0,72.09,72.09,0,1,0,8,0.0,0.0,0,0,13.501
70954.901934,295,0.003,0.014,0.009,0.061,0.822,0.002,0.0,0.0,127.69,0,0,1,8,0.05,0.05,0,0,11.954
70954.930031,296,0.004,0.006,0.161,0.003,0.788,0.003,0.0,84.66,84.66,0,1,0,8,0.0,0.0,0,0,13.507
70954.953532,297,0.004,0.009,0.007,0.058,2.676,0.004,0.0,0.0,108.16,0,0,1,8,0.01,0.01,0,0,16.139
70954.994925,298,0.004,0.014,0.15,0.004,3.86,0.003,0.0,67.69,67.69,0,1,0,8,0.0,0.0,0,0,17.96
70955.026159,299,0.005,0.005,0.005,0.042,0.921,0.005,0.0,0.0,98.92,0,0,1,8,0.14,0.14,0,0,13.769
70955.040039,300,0.004,0.006,0.006,0.048,0.526,0.002,0.0,0.0,112.8,0,0,1,8,0.03,0.03,0,0,11.684
70955.096429,301,0.005,0.005,0.004,0.031,2.371,0.003,0.0,0.0,146.99,0,0,1,8,0.04,0.04,0,0,12.794
70955.137121,302,0.005,0.006,0.006,0.039,0.918,0.003,0.0,0.0,114.76,0,0,1,8,0.05,0.05,0,0,12.751
70955.149947,303,0.003,0.007,0.005,0.04,1.93,0.004,0.0,0.0,127.58,0,0,1,8,0.04,0.04,0,0,13.697
70955.189312,304,0.004,0.018,0.009,0.077,1.816,0.005,0.0,0.0,116.18,0,0,1,8,0.05,0.05,0,0,14.86
70955.213743,305,0.002,0.005,0.005,0.034,2.094,0.002,0.0,0.0,140.62,0,0,1,8,0.03,0.03,0,0,14.358
70955.252289,306,0.002,0.351,0.001,0.019,0.27,0.004,550.44,0.0,489.7,1,0,1,8,25.4,26.45,6,6,13.281
70955.30073,307,0.002,0.004,0.059,0.018,0.217,0.005,0.0,95.85,26.1,0,1,1,8,6.16,6.38,0,0,10.558
70955.326754,308,0.004,0.006,0.007,0.047,1.06,0.004,0.0,0.0,52.13,0,0,1,8,0.03,0.03,0,0,15.592
70955.35355,309,0.004,0.006,0.088,0.007,1.229,0.003,0.0,58.31,71.75,0,1,1,8,0.0,0.0,0,0,11.262
70955.375509,310,0.003,0.006,0.006,0.036,1.161,0.002,0.0,0.0,93.71,0,0,1,8,0.08,0.08,0,0,14.423
70955.422066,311,0.013,0.005,0.075,0.006,3.009,0.003,0.0,71.17,91.56,0,1,1,8,0.0,0.0,0,0,12.627
70955.459007,312,0.002,1.131,0.001,0.033,0.194,0.004,254.13,0.0,144.62,1,0,1,8,0.03,0.03,2,2,12.33
70955.494206,313,0.008,0.005,0.004,0.04,0.851,0.004,0.0,0.0,67.63,0,0,1,8,0.08,0.08,0,0,13.329
70955.521053,314,0.004,0.023,0.013,0.105,0.163,0.002,0.0,0.0,94.47,0,0,1,8,0.01,0.01,0,0,14.397
70955.535624,315,0.005,0.005,0.08,0.009,0.14,0.002,0.0,77.14,73.9,0,1,1,8,0.0,0.0,0,0,10.174
70955.611237,316,0.003,0.004,0.101,0.003,0.884,0.005,0.0,76.3,76.3,0,1,0,8,0.0,0.0,0,0,15.332
70955.626703,317,0.005,0.014,0.006,0.045,0.473,0.003,0.0,0.0,91.77,0,0,1,8,0.04,0.04,0,0,11.93
70955.660679,318,0.004,0.007,0.009,0.045,0.284,0.004,0.0,0.0,125.74,0,0,1,8,0.02,0.02,0,0,12.587
70955.686534,319,0.002,0.008,0.006,0.048,0.589,0.005,0.0,0.0,83.51,0,0,1,8,0.05,0.05,0,0,12.193
70955.709755,320,0.003,0.003,0.004,0.026,1.56,0.003,0.0,0.0,106.73,0,0,1,8,0.01,0.01,0,0,12.424
70955.762337,321,0.004,0.004,0.004,0.038,3.252,0.003,0.0,0.0,80.42,0,0,1,8,0.05,0.05,0,0,14.018
70955.77646,322,0.005,0.021,0.014,0.075,0.516,0.003,0.0,0.0,94.54,0,0,1,8,0.09,0.09,0,0,13.62
70955.81418,323,0.003,0.07,0.001,0.027,0.804,0.003,279.24,0.0,132.26,1,0,1,3,0.07,0.07,0,5,15.029
70955.861523,324,0.002,0.008,0.007,0.029,0.175,0.003,0.0,0.0,132.07,0,0,1,3,0.06,0.06,0,0,13.625
70955.88891,325,0.003,0.011,0.09,0.01,0.084,0.002,0.0,75.3,119.19,0,1,1,3,0.07,0.07,0,0,12.624
70955.931801,326,0.004,0.006,0.006,0.024,0.877,0.002,0.0,0.0,162.09,0,0,1,3,0.06,0.06,0,0,14.309
70955.956755,327,0.003,0.005,0.004,0.017,0.338,0.002,0.0,0.0,68.05,0,0,1,2,0.0,0.0,0,0,12.388
70955.991901,328,0.003,0.007,0.069,0.004,0.111,0.002,0.0,70.03,70.03,0,1,0,2,0.0,0.0,0,0,12.364
70956.004354,329,0.005,0.09,0.001,0.004,0.005,0.003,229.99,0.0,0.0,1,0,0,0,0.0,0.0,0,2,14.586
70956.086141,330,0.004,0.006,0.004,0.003,0.007,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,9.273
70956.126061,331,0.618,0.013,0.015,0.008,0.006,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,14.048
70956.151385,332,0.382,0.004,0.015,0.002,0.006,0.003,0.0,147.49,0.0,0,1,0,0,0.0,0.0,0,0,9.985
70956.183786,333,0.403,0.003,0.004,0.002,0.008,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,10.132
70956.223787,334,1.321,0.003,0.013,0.003,0.006,0.003,0.0,219.89,0.0,0,1,0,0,0.0,0.0,0,0,11.789
70956.256516,335,0.286,0.011,0.007,0.007,0.005,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,10.992
70956.280254,336,0.367,0.003,0.005,0.003,0.006,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,10.429
70956.320278,337,0.345,0.008,0.035,0.004,0.007,0.003,0.0,316.38,0.0,0,1,0,0,0.0,0.0,0,0,12.219
70956.344225,338,0.261,0.016,0.01,0.007,0.009,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,11.924
70956.376202,339,0.47,0.131,0.001,0.002,0.125,0.003,385.24,0.0,385.24,1,0,0,2,0.0,0.0,2,0,11.586
70956.412699,340,0.345,0.007,0.006,0.024,0.254,0.003,0.0,0.0,13.28,0,0,1,2,0.0,0.0,0,0,12.443
70956.456088,341,0.003,0.028,0.01,0.04,0.117,0.004,0.0,0.0,44.34,0,0,1,2,0.0,0.0,0,0,12.868
70956.488031,342,0.005,0.005,0.007,0.022,0.127,0.003,0.0,0.0,76.28,0,0,1,2,0.0,0.0,0,0,11.269
70956.512075,343,0.003,0.005,0.059,0.002,0.102,0.004,0.0,65.07,65.07,0,1,0,2,0.0,0.0,0,0,12.25
70956.545589,344,0.003,0.007,0.006,0.023,0.374,0.002,0.0,0.0,34.57,0,0,1,2,0.0,0.0,0,0,10.334
70956.578031,345,0.003,0.007,0.062,0.003,0.065,0.003,0.0,41.27,41.27,0,1,0,2,0.0,0.0,0,0,10.029
70956.602706,346,0.003,0.005,0.005,0.018,0.523,0.002,0.0,0.0,65.94,0,0,1,2,0.0,0.0,0,0,10.908
70956.637667,347,0.006,0.004,0.003,0.013,1.098,0.003,0.0,0.0,60.82,0,0,1,2,0.0,0.0,0,0,14.766
70956.666296,348,0.006,0.006,0.062,0.013,0.832,0.001,0.0,64.53,43.02,0,1,1,3,0.0,0.0,0,0,12.529
70956.688777,349,0.005,0.006,0.007,0.026,0.312,0.006,0.0,0.0,44.35,0,0,1,3,0.0,0.0,0,0,12.681
70956.72243,350,0.002,0.004,0.006,0.02,0.286,0.003,0.0,0.0,34.15,0,0,1,3,0.0,0.0,0,0,14.581
70956.757001,351,0.001,0.009,0.006,0.034,0.176,0.005,0.0,0.0,68.72,0,0,1,3,0.0,0.0,0,0,11.538
70956.798246,352,0.003,0.008,0.117,0.004,0.18,0.003,0.0,41.57,41.57,0,1,0,3,0.0,0.0,0,0,13.619
70956.823058,353,0.003,0.008,0.011,0.036,0.502,0.004,0.0,0.0,66.38,0,0,1,3,0.0,0.0,0,0,13.236
70956.851222,354,0.003,0.005,0.053,0.002,0.293,0.004,0.0,62.03,62.03,0,1,0,3,0.0,0.0,0,0,11.105
70956.886667,355,0.003,0.007,0.006,0.033,0.218,0.002,0.0,0.0,45.07,0,0,1,3,0.0,0.0,0,0,13.953
70956.900695,356,0.002,0.005,0.007,0.024,0.251,0.002,0.0,0.0,59.09,0,0,1,3,0.0,0.0,0,0,15.474
70956.927635,357,0.002,0.005,0.064,0.003,0.667,0.002,0.0,86.03,86.03,0,1,0,3,0.0,0.0,0,0,12.603
70956.960435,358,0.002,0.005,0.059,0.002,0.159,0.003,0.0,40.56,40.56,0,1,0,3,0.0,0.0,0,0,9.122
70957.001419,359,0.002,0.008,0.094,0.019,0.117,0.002,0.0,42.42,68.5,0,1,1,3,0.0,0.0,0,0,10.246
70957.021993,360,0.003,0.008,0.006,0.035,0.169,0.005,0.0,0.0,89.08,0,0,1,3,0.0,0.0,0,0,14.636
70957.054424,361,0.002,0.007,0.004,0.023,0.188,0.003,0.0,0.0,107.43,0,0,1,3,0.0,0.0,0,0,13.708
70957.097173,362,0.003,0.006,0.06,0.009,0.282,0.004,0.0,43.2,132.6,0,1,1,3,0.0,0.0,0,0,12.074
70957.135457,363,0.004,0.005,0.045,0.01,0.072,0.002,0.0,39.34,156.84,0,1,1,3,0.0,0.0,0,0,11.664
70957.14718,364,0.002,0.208,0.001,0.007,0.166,0.003,247.02,0.0,149.04,1,0,1,2,0.0,0.0,1,2,14.607
70957.199306,365,0.009,0.006,0.005,0.018,0.678,0.003,0.0,0.0,38.2,0,0,1,2,0.0,0.0,0,0,13.219
70957.232029,366,0.005,0.006,0.006,0.024,2.043,0.004,0.0,0.0,35.32,0,0,1,2,0.0,0.0,0,0,16.787
70957.282584,367,0.003,0.005,0.004,0.022,0.679,0.002,0.0,0.0,51.05,0,0,1,2,0.0,0.0,0,0,13.227
70957.295898,368,0.003,0.007,0.062,0.002,0.204,0.003,0.0,64.36,64.36,0,1,0,2,0.0,0.0,0,0,10.47
70957.338031,369,0.003,0.005,0.036,0.005,0.231,0.004,0.0,42.53,74.51,0,1,1,2,0.0,0.0,0,0,13.089
70957.363339,370,0.003,0.005,0.004,0.03,0.113,0.002,0.0,0.0,99.82,0,0,1,2,0.0,0.0,0,0,14.385
70957.389825,371,0.004,0.01,0.08,0.011,0.355,0.002,0.0,52.54,105.41,0,1,1,2,0.0,0.0,0,0,12.283
70957.412055,372,0.002,0.009,0.066,0.009,0.164,0.003,0.0,49.9,115.21,0,1,1,2,0.0,0.0,0,0,11.157
70957.483473,373,0.004,0.003,0.032,0.001,0.106,0.002,0.0,72.28,72.28,0,1,0,1,0.0,0.0,0,1,12.356
70957.509139,374,0.003,0.006,0.005,0.018,0.284,0.003,0.0,0.0,97.95,0,0,1,1,0.0,0.0,0,0,10.865
70957.550312,375,0.002,0.006,0.005,0.024,0.881,0.003,0.0,0.0,77.29,0,0,1,1,0.0,0.0,0,0,11.151
70957.582293,376,0.003,1.908,0.001,0.002,0.359,0.004,447.77,0.0,447.77,1,0,0,6,12.89,20.26,5,0,14.035
70957.612055,377,0.005,0.008,0.01,0.068,0.918,0.004,0.0,0.0,24.75,0,0,1,6,1.07,1.07,0,0,14.113
70957.644729,378,0.004,0.008,0.008,0.034,0.976,0.003,0.0,0.0,50.89,0,0,1,6,0.08,0.08,0,0,15.903
70957.690488,379,0.006,0.004,0.003,0.024,1.464,0.002,0.0,0.0,96.65,0,0,1,6,0.01,0.01,0,0,13.647
70957.728108,380,0.004,0.007,0.008,0.061,0.449,0.004,0.0,0.0,119.69,0,0,1,6,0.02,0.02,0,0,12.256
70957.754253,381,0.003,0.004,0.061,0.002,0.402,0.004,0.0,66.05,66.05,0,1,0,6,0.0,0.0,0,0,11.935
70957.782273,382,0.003,0.005,0.004,0.025,0.761,0.003,0.0,0.0,94.07,0,0,1,6,0.11,0.11,0,0,10.934
70957.817267,383,0.003,0.007,0.098,0.004,1.347,0.003,0.0,75.38,75.38,0,1,0,6,0.0,0.0,0,0,12.143
70957.843552,384,0.003,0.005,0.004,0.029,0.516,0.003,0.0,0.0,101.66,0,0,1,6,0.08,0.08,0,0,10.368
70957.867382,385,0.004,0.009,0.006,0.036,0.687,0.001,0.0,0.0,125.49,0,0,1,6,0.03,0.03,0,0,17.496
70957.884934,386,0.002,0.004,0.061,0.006,1.109,0.002,0.0,77.99,88.83,0,1,1,6,0.04,0.04,0,0,12.306
70957.908519,387,0.007,0.003,0.004,0.026,3.665,0.004,0.0,0.0,112.42,0,0,1,6,0.02,0.02,0,0,15.192
70957.958927,388,0.004,0.007,0.006,0.039,0.179,0.002,0.0,0.0,36.52,0,0,1,8,0.11,0.11,0,0,12.928
70957.97195,389,0.003,0.009,0.006,0.049,1.851,0.003,0.0,0.0,49.55,0,0,1,8,0.1,0.1,0,0,15.7
70958.009751,390,0.002,0.005,0.006,0.033,1.56,0.003,0.0,0.0,82.21,0,0,1,8,0.07,0.07,0,0,14.243
70958.056223,391,0.007,0.008,0.114,0.008,0.627,0.002,0.0,85.19,88.44,0,1,1,8,0.02,0.02,0,0,14.079
70958.097654,392,0.004,0.005,0.004,0.034,0.308,0.003,0.0,0.0,129.87,0,0,1,8,0.03,0.03,0,0,14.048
70958.125302,393,0.013,0.004,0.005,0.032,1.181,0.011,0.0,0.0,83.43,0,0,1,8,0.02,0.02,0,0,12.871
70958.163511,394,0.002,0.007,0.006,0.048,2.643,0.003,0.0,0.0,121.64,0,0,1,8,0.02,0.02,0,0,14.389
70958.191511,395,0.007,0.008,0.133,0.01,0.519,0.002,0.0,69.34,82.82,0,1,1,8,5.86,9.09,0,0,11.729
70958.21329,396,0.002,0.007,0.005,0.046,0.164,0.003,0.0,0.0,104.59,0,0,1,8,0.15,0.15,0,0,13.27
70958.260233,397,0.006,0.008,0.007,0.062,0.891,0.004,0.0,0.0,92.4,0,0,1,8,0.26,0.26,0,0,12.441
70958.286118,398,0.004,0.007,0.005,0.032,0.817,0.004,0.0,0.0,118.29,0,0,1,8,0.1,0.1,0,0,12.048
