timestamp,frame_id,capture_wait_ms,slow_poll_ms,match_ms,fast_poll_ms,predict_ms,blur_ms,send_ms,detect_age_ms,fast_age_ms,mask_age_avg_ms,slow_updated,fast_updated,predicted,mask_count,loop_ms
189460.712744,521,0.518,0.955,0.002,0.001,0.203,5.027,0.005,181.56,0.0,4016.52,1,0,1,15,27.226
189460.761573,522,0.271,0.009,0.0,0.015,0.122,4.582,0.003,0.0,112.71,4065.35,0,1,1,15,21.782
189460.784039,523,0.304,0.022,0.001,0.013,0.196,6.959,0.005,0.0,0.0,4087.81,0,0,1,15,23.483
189460.835545,524,0.475,0.008,0.001,0.011,0.134,5.581,0.006,0.0,129.38,4139.32,0,1,1,15,20.211
189460.857034,525,0.479,0.005,0.0,0.011,0.105,5.379,0.004,0.0,77.34,4160.81,0,1,1,15,21.833
189460.896861,526,0.384,0.015,0.001,0.007,0.144,7.167,0.004,0.0,0.0,4200.64,0,0,1,15,22.172
189460.92005,527,0.322,0.309,4.126,0.002,0.132,9.295,0.004,155.79,0.0,4138.68,1,0,1,15,32.059
189460.953504,528,0.355,0.013,0.001,0.017,0.147,7.995,0.003,0.0,122.61,4172.13,0,1,1,15,24.588
189460.979212,529,0.437,0.008,0.001,0.014,0.147,4.995,0.007,0.0,67.62,4197.84,0,1,1,15,19.968
189461.01946,530,0.433,0.178,7.195,0.001,0.129,14.061,0.008,153.94,0.0,4238.09,1,0,1,15,39.839
189461.060109,531,0.315,0.008,0.001,0.013,0.129,3.737,0.002,0.0,111.14,4278.74,0,1,1,15,18.329
189461.088011,532,0.382,0.008,0.0,0.005,0.105,2.784,0.004,0.0,0.0,4306.64,0,0,1,15,15.586
189461.123368,533,0.277,0.008,0.001,0.011,0.085,3.694,0.002,0.0,110.01,4342.0,0,1,1,15,19.959
189461.152212,534,0.326,0.01,0.0,0.005,0.115,9.596,0.004,0.0,0.0,4370.84,0,0,1,15,19.493
189461.187873,535,0.285,0.024,0.001,0.03,0.161,7.863,0.007,0.0,111.31,4406.5,0,1,1,15,23.041
189461.21162,536,0.364,0.029,0.001,0.011,0.357,8.127,0.003,0.0,0.0,4430.25,0,0,1,15,27.425
189461.260158,537,0.287,0.009,0.0,0.004,0.112,5.448,0.003,0.0,0.0,4478.79,0,0,1,15,19.206
189461.28038,538,0.315,0.013,0.001,0.016,0.149,7.457,0.006,0.0,70.67,4499.01,0,1,1,15,22.439
189461.319459,539,0.323,0.603,2.853,0.002,0.137,9.419,0.01,197.62,0.0,4538.09,1,0,1,15,35.905
189461.364505,540,0.311,0.016,0.001,0.013,0.141,3.477,0.003,0.0,114.77,4583.14,0,1,1,15,15.114
189461.380581,541,0.458,0.008,0.0,0.005,0.125,10.083,0.004,0.0,0.0,4599.21,0,0,1,15,31.559
189461.420734,543,0.419,0.02,0.003,0.041,0.255,6.693,0.003,0.0,116.11,4639.36,0,1,1,15,21.709
189461.455801,544,0.362,0.012,0.001,0.009,0.127,7.55,0.002,0.0,0.0,4674.43,0,0,1,15,25.324
189461.482517,545,0.528,0.007,0.001,0.009,0.081,12.136,0.003,0.0,109.93,4701.15,0,1,1,15,27.932
189461.521295,546,0.655,0.746,2.89,0.006,0.243,8.226,0.005,225.88,0.0,4699.63,1,0,1,15,24.035
189461.546593,547,0.407,0.013,0.001,0.018,0.154,6.163,0.007,0.0,101.51,4724.93,0,1,1,15,24.344
189461.571912,548,0.279,0.01,0.001,0.013,0.111,8.053,0.006,0.0,64.02,4750.25,0,1,1,15,24.246
189461.611791,549,0.361,0.007,0.001,0.005,0.145,11.565,0.004,0.0,0.0,4790.13,0,0,1,15,24.283
189461.660487,550,0.424,0.005,0.0,0.003,0.074,11.633,0.003,0.0,0.0,4838.83,0,0,1,15,26.053
189461.694661,551,0.292,1.164,6.172,0.003,0.132,8.585,0.002,222.19,0.0,4254.94,1,0,1,16,24.417
189461.719972,552,0.562,0.014,0.001,0.023,0.144,3.281,0.004,0.0,122.44,4280.25,0,1,1,16,19.254
189461.748114,553,0.291,0.008,0.0,0.009,0.075,4.003,0.004,0.0,85.85,4308.4,0,1,1,16,14.085
189461.77511,554,0.364,0.007,0.001,0.005,0.127,5.414,0.005,0.0,0.0,4335.39,0,0,1,16,21.792
189461.818753,555,0.429,0.011,0.001,1.348,0.101,12.947,0.006,0.0,117.84,4377.49,0,1,1,16,34.309
189461.861904,556,0.395,0.008,0.001,0.005,0.101,7.339,0.006,0.0,0.0,4420.64,0,0,1,16,18.084
189461.880883,557,0.317,2.145,11.649,0.002,0.181,9.22,0.008,243.87,0.0,4166.97,1,0,1,17,44.392
189461.937072,560,0.58,0.013,0.001,2.828,0.134,8.203,0.005,0.0,165.08,4218.98,0,1,1,17,30.078
189461.970753,562,0.653,0.005,0.0,5.449,0.174,11.321,0.003,0.0,100.69,4246.89,0,1,1,17,35.379
189462.007238,564,0.401,0.029,0.001,0.013,0.279,14.335,0.004,0.0,0.0,4283.37,0,0,1,17,37.322
189462.060615,566,0.483,0.01,0.001,4.523,0.084,8.789,0.004,0.0,141.26,4331.32,0,1,1,17,26.955
189462.088545,568,0.324,0.028,0.003,0.007,0.15,19.454,0.007,0.0,0.0,4359.25,0,0,1,17,39.73
189462.129763,570,0.611,1.177,5.453,0.002,0.11,9.687,0.005,299.66,0.0,4167.7,1,0,1,17,37.917
189462.176757,572,0.469,0.018,0.001,3.016,0.158,7.972,0.005,0.0,91.62,4207.31,0,1,1,17,29.784
189462.208,574,0.594,0.025,0.001,0.011,0.182,6.832,0.003,0.0,0.0,4238.55,0,0,1,17,28.292
189462.24824,575,0.441,0.012,0.001,0.006,0.198,9.189,0.002,0.0,0.0,4278.79,0,0,1,17,22.812
189462.274546,578,0.512,0.012,0.001,1.467,0.093,11.246,0.003,0.0,112.06,4296.0,0,1,1,17,27.415
189462.302832,579,0.307,0.008,0.001,0.005,0.092,15.264,0.005,0.0,0.0,4324.28,0,0,1,17,34.174
189462.345743,581,0.331,0.013,0.0,0.008,0.156,10.635,0.004,0.0,0.0,4367.19,0,0,1,17,25.286
189462.382005,583,0.378,0.546,9.751,0.001,0.144,5.588,0.005,303.47,0.0,4148.69,1,0,1,18,26.353
189462.409251,585,0.296,0.006,0.001,1.431,0.087,9.792,0.003,0.0,185.35,4180.27,0,1,1,18,29.021
189462.462824,586,0.397,0.007,0.001,0.005,0.131,5.734,0.002,0.0,0.0,4221.58,0,0,1,18,18.626
189462.482455,587,0.526,0.011,0.001,4.075,0.075,3.072,0.002,0.0,77.63,4231.07,0,1,1,18,23.884
189462.515925,588,0.61,0.012,0.001,0.007,0.128,4.466,0.002,0.0,0.0,4264.54,0,0,1,18,20.758
189462.537434,589,0.287,0.01,0.001,6.631,0.072,6.973,0.002,0.0,89.24,4278.82,0,1,1,18,27.826
189462.56675,590,0.337,3.917,3.66,0.001,0.114,2.642,0.005,244.02,0.0,4294.97,1,0,1,18,23.973
189462.606586,591,0.29,0.01,0.001,3.321,0.072,4.093,0.003,0.0,72.21,4283.56,0,1,1,18,22.545
189462.643406,592,0.333,0.009,0.001,8.343,0.143,3.439,0.005,0.0,81.14,4315.73,0,1,1,18,25.263
189462.677672,593,0.46,0.01,0.001,0.006,0.153,4.335,0.002,0.0,0.0,4350.0,0,0,1,18,15.465
189462.694037,594,0.291,0.026,0.001,0.012,0.146,7.987,0.002,0.0,0.0,4366.37,0,0,1,18,20.172
189462.756991,595,0.321,0.012,0.001,3.646,0.161,5.667,0.004,0.0,65.46,4407.78,0,1,1,18,26.475
189462.784426,596,0.429,0.005,0.001,0.006,0.131,11.881,0.004,0.0,0.0,4435.21,0,0,1,18,27.546
